Code,Single,Level1,Level2
S59902D,244,16,16.12
S59902S,244,16,16.12
S59909A,244,16,16.12
S59909D,244,16,16.12
S59909S,244,16,16.12
S59911A,244,16,16.12
S59911D,244,16,16.12
S59911S,244,16,16.12
S59912A,244,16,16.12
S59912D,244,16,16.12
S59912S,244,16,16.12
S59919A,244,16,16.12
S59919D,244,16,16.12
S59919S,244,16,16.12
S6000XA,239,16,16.8
S6000XD,239,16,16.8
S6000XS,239,16,16.8
S60011A,239,16,16.8
S60011D,239,16,16.8
S60011S,239,16,16.8
S60012A,239,16,16.8
S60012D,239,16,16.8
S60012S,239,16,16.8
S60019A,239,16,16.8
S60019D,239,16,16.8
S60019S,239,16,16.8
S60021A,239,16,16.8
S60021D,239,16,16.8
S60021S,239,16,16.8
S60022A,239,16,16.8
S60022D,239,16,16.8
S60022S,239,16,16.8
S60029A,239,16,16.8
S60029D,239,16,16.8
S60029S,239,16,16.8
S60031A,239,16,16.8
S60031D,239,16,16.8
S60031S,239,16,16.8
S60032A,239,16,16.8
S60032D,239,16,16.8
S60032S,239,16,16.8
S60039A,239,16,16.8
S60039D,239,16,16.8
S60039S,239,16,16.8
S60041A,239,16,16.8
S60041D,239,16,16.8
S60041S,239,16,16.8
S60042A,239,16,16.8
S60042D,239,16,16.8
S60042S,239,16,16.8
S60049A,239,16,16.8
S60049D,239,16,16.8
S60049S,239,16,16.8
S60051A,239,16,16.8
S60051D,239,16,16.8
S60051S,239,16,16.8
S60052A,239,16,16.8
S60052D,239,16,16.8
S60052S,239,16,16.8
S60059A,239,16,16.8
S60059D,239,16,16.8
S60059S,239,16,16.8
S6010XA,239,16,16.8
S6010XD,239,16,16.8
S6010XS,239,16,16.8
S60111A,239,16,16.8
S60111D,239,16,16.8
S60111S,239,16,16.8
S60112A,239,16,16.8
S60112D,239,16,16.8
S60112S,239,16,16.8
S60119A,239,16,16.8
S60119D,239,16,16.8
S60119S,239,16,16.8
S60121A,239,16,16.8
S60121D,239,16,16.8
S60121S,239,16,16.8
S60122A,239,16,16.8
S60122D,239,16,16.8
S60122S,239,16,16.8
S60129A,239,16,16.8
S60129D,239,16,16.8
S60129S,239,16,16.8
S60131A,239,16,16.8
S60131D,239,16,16.8
S60131S,239,16,16.8
S60132A,239,16,16.8
S60132D,239,16,16.8
S60132S,239,16,16.8
S60139A,239,16,16.8
S60139D,239,16,16.8
S60139S,239,16,16.8
S60141A,239,16,16.8
S60141D,239,16,16.8
S60141S,239,16,16.8
S60142A,239,16,16.8
S60142D,239,16,16.8
S60142S,239,16,16.8
S60149A,239,16,16.8
S60149D,239,16,16.8
S60149S,239,16,16.8
S60151A,239,16,16.8
S60151D,239,16,16.8
S60151S,239,16,16.8
S60152A,239,16,16.8
S60152D,239,16,16.8
S60152S,239,16,16.8
S60159A,239,16,16.8
S60159D,239,16,16.8
S60159S,239,16,16.8
S60211A,239,16,16.8
S60211D,239,16,16.8
S60211S,239,16,16.8
S60212A,239,16,16.8
S60212D,239,16,16.8
S60212S,239,16,16.8
S60219A,239,16,16.8
S60219D,239,16,16.8
S60219S,239,16,16.8
S60221A,239,16,16.8
S60221D,239,16,16.8
S60221S,239,16,16.8
S60222A,239,16,16.8
S60222D,239,16,16.8
S60222S,239,16,16.8
S60229A,239,16,16.8
S60229D,239,16,16.8
S60229S,239,16,16.8
S60311A,239,16,16.8
S60311D,239,16,16.8
S60311S,239,16,16.8
S60312A,239,16,16.8
S60312D,239,16,16.8
S60312S,239,16,16.8
S60319A,239,16,16.8
S60319D,239,16,16.8
S60319S,239,16,16.8
S60321A,239,16,16.8
S60321D,239,16,16.8
S60321S,239,16,16.8
S60322A,239,16,16.8
S60322D,239,16,16.8
S60322S,239,16,16.8
S60329A,239,16,16.8
S60329D,239,16,16.8
S60329S,239,16,16.8
S60341A,239,16,16.8
S60341D,239,16,16.8
S60341S,239,16,16.8
S60342A,239,16,16.8
S60342D,239,16,16.8
S60342S,239,16,16.8
S60349A,239,16,16.8
S60349D,239,16,16.8
S60349S,239,16,16.8
S60351A,239,16,16.8
S60351D,239,16,16.8
S60351S,239,16,16.8
S60352A,239,16,16.8
S60352D,239,16,16.8
S60352S,239,16,16.8
S60359A,239,16,16.8
S60359D,239,16,16.8
S60359S,239,16,16.8
S60361A,239,16,16.8
S60361D,239,16,16.8
S60361S,239,16,16.8
S60362A,239,16,16.8
S60362D,239,16,16.8
S60362S,239,16,16.8
S60369A,239,16,16.8
S60369D,239,16,16.8
S60369S,239,16,16.8
S60371A,239,16,16.8
S60371D,239,16,16.8
S60371S,239,16,16.8
S60372A,239,16,16.8
S60372D,239,16,16.8
S60372S,239,16,16.8
S60379A,239,16,16.8
S60379D,239,16,16.8
S60379S,239,16,16.8
S60391A,239,16,16.8
S60391D,239,16,16.8
S60391S,239,16,16.8
S60392A,239,16,16.8
S60392D,239,16,16.8
S60392S,239,16,16.8
S60399A,239,16,16.8
S60399D,239,16,16.8
S60399S,239,16,16.8
S60410A,239,16,16.8
S60410D,239,16,16.8
S60410S,239,16,16.8
S60411A,239,16,16.8
S60411D,239,16,16.8
S60411S,239,16,16.8
S60412A,239,16,16.8
S60412D,239,16,16.8
S60412S,239,16,16.8
S60413A,239,16,16.8
S60413D,239,16,16.8
S60413S,239,16,16.8
S60414A,239,16,16.8
S60414D,239,16,16.8
S60414S,239,16,16.8
S60415A,239,16,16.8
S60415D,239,16,16.8
S60415S,239,16,16.8
S60416A,239,16,16.8
S60416D,239,16,16.8
S60416S,239,16,16.8
S60417A,239,16,16.8
S60417D,239,16,16.8
S60417S,239,16,16.8
S60418A,239,16,16.8
S60418D,239,16,16.8
S60418S,239,16,16.8
S60419A,239,16,16.8
S60419D,239,16,16.8
S60419S,239,16,16.8
S60420A,239,16,16.8
S60420D,239,16,16.8
S60420S,239,16,16.8
S60421A,239,16,16.8
S60421D,239,16,16.8
S60421S,239,16,16.8
S60422A,239,16,16.8
S60422D,239,16,16.8
S60422S,239,16,16.8
S60423A,239,16,16.8
S60423D,239,16,16.8
S60423S,239,16,16.8
S60424A,239,16,16.8
S60424D,239,16,16.8
S60424S,239,16,16.8
S60425A,239,16,16.8
S60425D,239,16,16.8
S60425S,239,16,16.8
S60426A,239,16,16.8
S60426D,239,16,16.8
S60426S,239,16,16.8
S60427A,239,16,16.8
S60427D,239,16,16.8
S60427S,239,16,16.8
S60428A,239,16,16.8
S60428D,239,16,16.8
S60428S,239,16,16.8
S60429A,239,16,16.8
S60429D,239,16,16.8
S60429S,239,16,16.8
S60440A,239,16,16.8
S60440D,239,16,16.8
S60440S,239,16,16.8
S60441A,239,16,16.8
S60441D,239,16,16.8
S60441S,239,16,16.8
S60442A,239,16,16.8
S60442D,239,16,16.8
S60442S,239,16,16.8
S60443A,239,16,16.8
S60443D,239,16,16.8
S60443S,239,16,16.8
S60444A,239,16,16.8
S60444D,239,16,16.8
S60444S,239,16,16.8
S60445A,239,16,16.8
S60445D,239,16,16.8
S60445S,239,16,16.8
S60446A,239,16,16.8
S60446D,239,16,16.8
S60446S,239,16,16.8
S60447A,239,16,16.8
S60447D,239,16,16.8
S60447S,239,16,16.8
S60448A,239,16,16.8
S60448D,239,16,16.8
S60448S,239,16,16.8
S60449A,239,16,16.8
S60449D,239,16,16.8
S60449S,239,16,16.8
S60450A,239,16,16.8
S60450D,239,16,16.8
S60450S,239,16,16.8
S60451A,239,16,16.8
S60451D,239,16,16.8
S60451S,239,16,16.8
S60452A,239,16,16.8
S60452D,239,16,16.8
S60452S,239,16,16.8
S60453A,239,16,16.8
S60453D,239,16,16.8
S60453S,239,16,16.8
S60454A,239,16,16.8
S60454D,239,16,16.8
S60454S,239,16,16.8
S60455A,239,16,16.8
S60455D,239,16,16.8
S60455S,239,16,16.8
S60456A,239,16,16.8
S60456D,239,16,16.8
S60456S,239,16,16.8
S60457A,239,16,16.8
S60457D,239,16,16.8
S60457S,239,16,16.8
S60458A,239,16,16.8
S60458D,239,16,16.8
S60458S,239,16,16.8
S60459A,239,16,16.8
S60459D,239,16,16.8
S60459S,239,16,16.8
S60460A,239,16,16.8
S60460D,239,16,16.8
S60460S,239,16,16.8
S60461A,239,16,16.8
S60461D,239,16,16.8
S60461S,239,16,16.8
S60462A,239,16,16.8
S60462D,239,16,16.8
S60462S,239,16,16.8
S60463A,239,16,16.8
S60463D,239,16,16.8
S60463S,239,16,16.8
S60464A,239,16,16.8
S60464D,239,16,16.8
S60464S,239,16,16.8
S60465A,239,16,16.8
S60465D,239,16,16.8
S60465S,239,16,16.8
S60466A,239,16,16.8
S60466D,239,16,16.8
S60466S,239,16,16.8
S60467A,239,16,16.8
S60467D,239,16,16.8
S60467S,239,16,16.8
S60468A,239,16,16.8
S60468D,239,16,16.8
S60468S,239,16,16.8
S60469A,239,16,16.8
S60469D,239,16,16.8
S60469S,239,16,16.8
S60470A,239,16,16.8
S60470D,239,16,16.8
S60470S,239,16,16.8
S60471A,239,16,16.8
S60471D,239,16,16.8
S60471S,239,16,16.8
S60472A,239,16,16.8
S60472D,239,16,16.8
S60472S,239,16,16.8
S60473A,239,16,16.8
S60473D,239,16,16.8
S60473S,239,16,16.8
S60474A,239,16,16.8
S60474D,239,16,16.8
S60474S,239,16,16.8
S60475A,239,16,16.8
S60475D,239,16,16.8
S60475S,239,16,16.8
S60476A,239,16,16.8
S60476D,239,16,16.8
S60476S,239,16,16.8
S60477A,239,16,16.8
S60477D,239,16,16.8
S60477S,239,16,16.8
S60478A,239,16,16.8
S60478D,239,16,16.8
S60478S,239,16,16.8
S60479A,239,16,16.8
S60479D,239,16,16.8
S60479S,239,16,16.8
S60511A,239,16,16.8
S60511D,239,16,16.8
S60511S,239,16,16.8
S60512A,239,16,16.8
S60512D,239,16,16.8
S60512S,239,16,16.8
S60519A,239,16,16.8
S60519D,239,16,16.8
S60519S,239,16,16.8
S60521A,239,16,16.8
S60521D,239,16,16.8
S60521S,239,16,16.8
S60522A,239,16,16.8
S60522D,239,16,16.8
S60522S,239,16,16.8
S60529A,239,16,16.8
S60529D,239,16,16.8
S60529S,239,16,16.8
S60541A,239,16,16.8
S60541D,239,16,16.8
S60541S,239,16,16.8
S60542A,239,16,16.8
S60542D,239,16,16.8
S60542S,239,16,16.8
S60549A,239,16,16.8
S60549D,239,16,16.8
S60549S,239,16,16.8
S60551A,239,16,16.8
S60551D,239,16,16.8
S60551S,239,16,16.8
S60552A,239,16,16.8
S60552D,239,16,16.8
S60552S,239,16,16.8
S60559A,239,16,16.8
S60559D,239,16,16.8
S60559S,239,16,16.8
S60561A,239,16,16.8
S60561D,239,16,16.8
S60561S,239,16,16.8
S60562A,239,16,16.8
S60562D,239,16,16.8
S60562S,239,16,16.8
S60569A,239,16,16.8
S60569D,239,16,16.8
S60569S,239,16,16.8
S60571A,239,16,16.8
S60571D,239,16,16.8
S60571S,239,16,16.8
S60572A,239,16,16.8
S60572D,239,16,16.8
S60572S,239,16,16.8
S60579A,239,16,16.8
S60579D,239,16,16.8
S60579S,239,16,16.8
S60811A,239,16,16.8
S60811D,239,16,16.8
S60811S,239,16,16.8
S60812A,239,16,16.8
S60812D,239,16,16.8
S60812S,239,16,16.8
S60819A,239,16,16.8
S60819D,239,16,16.8
S60819S,239,16,16.8
S60821A,239,16,16.8
S60821D,239,16,16.8
S60821S,239,16,16.8
S60822A,239,16,16.8
S60822D,239,16,16.8
S60822S,239,16,16.8
S60829A,239,16,16.8
S60829D,239,16,16.8
S60829S,239,16,16.8
S60841A,239,16,16.8
S60841D,239,16,16.8
S60841S,239,16,16.8
S60842A,239,16,16.8
S60842D,239,16,16.8
S60842S,239,16,16.8
S60849A,239,16,16.8
S60849D,239,16,16.8
S60849S,239,16,16.8
S60851A,239,16,16.8
S60851D,239,16,16.8
S60851S,239,16,16.8
S60852A,239,16,16.8
S60852D,239,16,16.8
S60852S,239,16,16.8
S60859A,239,16,16.8
S60859D,239,16,16.8
S60859S,239,16,16.8
S60861A,239,16,16.8
S60861D,239,16,16.8
S60861S,239,16,16.8
S60862A,239,16,16.8
S60862D,239,16,16.8
S60862S,239,16,16.8
S60869A,239,16,16.8
S60869D,239,16,16.8
S60869S,239,16,16.8
S60871A,239,16,16.8
S60871D,239,16,16.8
S60871S,239,16,16.8
S60872A,239,16,16.8
S60872D,239,16,16.8
S60872S,239,16,16.8
S60879A,239,16,16.8
S60879D,239,16,16.8
S60879S,239,16,16.8
S60911A,239,16,16.8
S60911D,239,16,16.8
S60911S,239,16,16.8
S60912A,239,16,16.8
S60912D,239,16,16.8
S60912S,239,16,16.8
S60919A,239,16,16.8
S60919D,239,16,16.8
S60919S,239,16,16.8
S60921A,239,16,16.8
S60921D,239,16,16.8
S60921S,239,16,16.8
S60922A,239,16,16.8
S60922D,239,16,16.8
S60922S,239,16,16.8
S60929A,239,16,16.8
S60929D,239,16,16.8
S60929S,239,16,16.8
S60931A,239,16,16.8
S60931D,239,16,16.8
S60931S,239,16,16.8
S60932A,239,16,16.8
S60932D,239,16,16.8
S60932S,239,16,16.8
S60939A,239,16,16.8
S60939D,239,16,16.8
S60939S,239,16,16.8
S60940A,239,16,16.8
S60940D,239,16,16.8
S60940S,239,16,16.8
S60941A,239,16,16.8
S60941D,239,16,16.8
S60941S,239,16,16.8
S60942A,239,16,16.8
S60942D,239,16,16.8
S60942S,239,16,16.8
S60943A,239,16,16.8
S60943D,239,16,16.8
S60943S,239,16,16.8
S60944A,239,16,16.8
S60944D,239,16,16.8
S60944S,239,16,16.8
S60945A,239,16,16.8
S60945D,239,16,16.8
S60945S,239,16,16.8
S60946A,239,16,16.8
S60946D,239,16,16.8
S60946S,239,16,16.8
S60947A,239,16,16.8
S60947D,239,16,16.8
S60947S,239,16,16.8
S60948A,239,16,16.8
S60948D,239,16,16.8
S60948S,239,16,16.8
S60949A,239,16,16.8
S60949D,239,16,16.8
S60949S,239,16,16.8
S61001A,236,16,16.6
S61001D,236,16,16.6
S61001S,236,16,16.6
S61002A,236,16,16.6
S61002D,236,16,16.6
S61002S,236,16,16.6
S61009A,236,16,16.6
S61009D,236,16,16.6
S61009S,236,16,16.6
S61011A,236,16,16.6
S61011D,236,16,16.6
S61011S,236,16,16.6
S61012A,236,16,16.6
S61012D,236,16,16.6
S61012S,236,16,16.6
S61019A,236,16,16.6
S61019D,236,16,16.6
S61019S,236,16,16.6
S61021A,236,16,16.6
S61021D,236,16,16.6
S61021S,236,16,16.6
S61022A,236,16,16.6
S61022D,236,16,16.6
S61022S,236,16,16.6
S61029A,236,16,16.6
S61029D,236,16,16.6
S61029S,236,16,16.6
S61031A,236,16,16.6
S61031D,236,16,16.6
S61031S,236,16,16.6
S61032A,236,16,16.6
S61032D,236,16,16.6
S61032S,236,16,16.6
S61039A,236,16,16.6
S61039D,236,16,16.6
S61039S,236,16,16.6
S61041A,236,16,16.6
S61041D,236,16,16.6
S61041S,236,16,16.6
S61042A,236,16,16.6
S61042D,236,16,16.6
S61042S,236,16,16.6
S61049A,236,16,16.6
S61049D,236,16,16.6
S61049S,236,16,16.6
S61051A,236,16,16.6
S61051D,236,16,16.6
S61051S,236,16,16.6
S61052A,236,16,16.6
S61052D,236,16,16.6
S61052S,236,16,16.6
S61059A,236,16,16.6
S61059D,236,16,16.6
S61059S,236,16,16.6
S61101A,236,16,16.6
S61101D,236,16,16.6
S61101S,236,16,16.6
S61102A,236,16,16.6
S61102D,236,16,16.6
S61102S,236,16,16.6
S61109A,236,16,16.6
S61109D,236,16,16.6
S61109S,236,16,16.6
S61111A,236,16,16.6
S61111D,236,16,16.6
S61111S,236,16,16.6
S61112A,236,16,16.6
S61112D,236,16,16.6
S61112S,236,16,16.6
S61119A,236,16,16.6
S61119D,236,16,16.6
S61119S,236,16,16.6
S61121A,236,16,16.6
S61121D,236,16,16.6
S61121S,236,16,16.6
S61122A,236,16,16.6
S61122D,236,16,16.6
S61122S,236,16,16.6
S61129A,236,16,16.6
S61129D,236,16,16.6
S61129S,236,16,16.6
S61131A,236,16,16.6
S61131D,236,16,16.6
S61131S,236,16,16.6
S61132A,236,16,16.6
S61132D,236,16,16.6
S61132S,236,16,16.6
S61139A,236,16,16.6
S61139D,236,16,16.6
S61139S,236,16,16.6
S61141A,236,16,16.6
S61141D,236,16,16.6
S61141S,236,16,16.6
S61142A,236,16,16.6
S61142D,236,16,16.6
S61142S,236,16,16.6
S61149A,236,16,16.6
S61149D,236,16,16.6
S61149S,236,16,16.6
S61151A,236,16,16.6
S61151D,236,16,16.6
S61151S,236,16,16.6
S61152A,236,16,16.6
S61152D,236,16,16.6
S61152S,236,16,16.6
S61159A,236,16,16.6
S61159D,236,16,16.6
S61159S,236,16,16.6
S61200A,236,16,16.6
S61200D,236,16,16.6
S61200S,236,16,16.6
S61201A,236,16,16.6
S61201D,236,16,16.6
S61201S,236,16,16.6
S61202A,236,16,16.6
S61202D,236,16,16.6
S61202S,236,16,16.6
S61203A,236,16,16.6
S61203D,236,16,16.6
S61203S,236,16,16.6
S61204A,236,16,16.6
S61204D,236,16,16.6
S61204S,236,16,16.6
S61205A,236,16,16.6
S61205D,236,16,16.6
S61205S,236,16,16.6
S61206A,236,16,16.6
S61206D,236,16,16.6
S61206S,236,16,16.6
S61207A,236,16,16.6
S61207D,236,16,16.6
S61207S,236,16,16.6
S61208A,236,16,16.6
S61208D,236,16,16.6
S61208S,236,16,16.6
S61209A,236,16,16.6
S61209D,236,16,16.6
S61209S,236,16,16.6
S61210A,236,16,16.6
S61210D,236,16,16.6
S61210S,236,16,16.6
S61211A,236,16,16.6
S61211D,236,16,16.6
S61211S,236,16,16.6
S61212A,236,16,16.6
S61212D,236,16,16.6
S61212S,236,16,16.6
S61213A,236,16,16.6
S61213D,236,16,16.6
S61213S,236,16,16.6
S61214A,236,16,16.6
S61214D,236,16,16.6
S61214S,236,16,16.6
S61215A,236,16,16.6
S61215D,236,16,16.6
S61215S,236,16,16.6
S61216A,236,16,16.6
S61216D,236,16,16.6
S61216S,236,16,16.6
S61217A,236,16,16.6
S61217D,236,16,16.6
S61217S,236,16,16.6
S61218A,236,16,16.6
S61218D,236,16,16.6
S61218S,236,16,16.6
S61219A,236,16,16.6
S61219D,236,16,16.6
S61219S,236,16,16.6
S61220A,236,16,16.6
S61220D,236,16,16.6
S61220S,236,16,16.6
S61221A,236,16,16.6
S61221D,236,16,16.6
S61221S,236,16,16.6
S61222A,236,16,16.6
S61222D,236,16,16.6
S61222S,236,16,16.6
S61223A,236,16,16.6
S61223D,236,16,16.6
S61223S,236,16,16.6
S61224A,236,16,16.6
S61224D,236,16,16.6
S61224S,236,16,16.6
S61225A,236,16,16.6
S61225D,236,16,16.6
S61225S,236,16,16.6
S61226A,236,16,16.6
S61226D,236,16,16.6
S61226S,236,16,16.6
S61227A,236,16,16.6
S61227D,236,16,16.6
S61227S,236,16,16.6
S61228A,236,16,16.6
S61228D,236,16,16.6
S61228S,236,16,16.6
S61229A,236,16,16.6
S61229D,236,16,16.6
S61229S,236,16,16.6
S61230A,236,16,16.6
S61230D,236,16,16.6
S61230S,236,16,16.6
S61231A,236,16,16.6
S61231D,236,16,16.6
S61231S,236,16,16.6
S61232A,236,16,16.6
S61232D,236,16,16.6
S61232S,236,16,16.6
S61233A,236,16,16.6
S61233D,236,16,16.6
S61233S,236,16,16.6
S61234A,236,16,16.6
S61234D,236,16,16.6
S61234S,236,16,16.6
S61235A,236,16,16.6
S61235D,236,16,16.6
S61235S,236,16,16.6
S61236A,236,16,16.6
S61236D,236,16,16.6
S61236S,236,16,16.6
S61237A,236,16,16.6
S61237D,236,16,16.6
S61237S,236,16,16.6
S61238A,236,16,16.6
S61238D,236,16,16.6
S61238S,236,16,16.6
S61239A,236,16,16.6
S61239D,236,16,16.6
S61239S,236,16,16.6
S61240A,236,16,16.6
S61240D,236,16,16.6
S61240S,236,16,16.6
S61241A,236,16,16.6
S61241D,236,16,16.6
S61241S,236,16,16.6
S61242A,236,16,16.6
S61242D,236,16,16.6
S61242S,236,16,16.6
S61243A,236,16,16.6
S61243D,236,16,16.6
S61243S,236,16,16.6
S61244A,236,16,16.6
S61244D,236,16,16.6
S61244S,236,16,16.6
S61245A,236,16,16.6
S61245D,236,16,16.6
S61245S,236,16,16.6
S61246A,236,16,16.6
S61246D,236,16,16.6
S61246S,236,16,16.6
S61247A,236,16,16.6
S61247D,236,16,16.6
S61247S,236,16,16.6
S61248A,236,16,16.6
S61248D,236,16,16.6
S61248S,236,16,16.6
S61249A,236,16,16.6
S61249D,236,16,16.6
S61249S,236,16,16.6
S61250A,236,16,16.6
S61250D,236,16,16.6
S61250S,236,16,16.6
S61251A,236,16,16.6
S61251D,236,16,16.6
S61251S,236,16,16.6
S61252A,236,16,16.6
S61252D,236,16,16.6
S61252S,236,16,16.6
S61253A,236,16,16.6
S61253D,236,16,16.6
S61253S,236,16,16.6
S61254A,236,16,16.6
S61254D,236,16,16.6
S61254S,236,16,16.6
S61255A,236,16,16.6
S61255D,236,16,16.6
S61255S,236,16,16.6
S61256A,236,16,16.6
S61256D,236,16,16.6
S61256S,236,16,16.6
S61257A,236,16,16.6
S61257D,236,16,16.6
S61257S,236,16,16.6
S61258A,236,16,16.6
S61258D,236,16,16.6
S61258S,236,16,16.6
S61259A,236,16,16.6
S61259D,236,16,16.6
S61259S,236,16,16.6
S61300A,236,16,16.6
S61300D,236,16,16.6
S61300S,236,16,16.6
S61301A,236,16,16.6
S61301D,236,16,16.6
S61301S,236,16,16.6
S61302A,236,16,16.6
S61302D,236,16,16.6
S61302S,236,16,16.6
S61303A,236,16,16.6
S61303D,236,16,16.6
S61303S,236,16,16.6
S61304A,236,16,16.6
S61304D,236,16,16.6
S61304S,236,16,16.6
S61305A,236,16,16.6
S61305D,236,16,16.6
S61305S,236,16,16.6
S61306A,236,16,16.6
S61306D,236,16,16.6
S61306S,236,16,16.6
S61307A,236,16,16.6
S61307D,236,16,16.6
S61307S,236,16,16.6
S61308A,236,16,16.6
S61308D,236,16,16.6
S61308S,236,16,16.6
S61309A,236,16,16.6
S61309D,236,16,16.6
S61309S,236,16,16.6
S61310A,236,16,16.6
S61310D,236,16,16.6
S61310S,236,16,16.6
S61311A,236,16,16.6
S61311D,236,16,16.6
S61311S,236,16,16.6
S61312A,236,16,16.6
S61312D,236,16,16.6
S61312S,236,16,16.6
S61313A,236,16,16.6
S61313D,236,16,16.6
S61313S,236,16,16.6
S61314A,236,16,16.6
S61314D,236,16,16.6
S61314S,236,16,16.6
S61315A,236,16,16.6
S61315D,236,16,16.6
S61315S,236,16,16.6
S61316A,236,16,16.6
S61316D,236,16,16.6
S61316S,236,16,16.6
S61317A,236,16,16.6
S61317D,236,16,16.6
S61317S,236,16,16.6
S61318A,236,16,16.6
S61318D,236,16,16.6
S61318S,236,16,16.6
S61319A,236,16,16.6
S61319D,236,16,16.6
S61319S,236,16,16.6
S61320A,236,16,16.6
S61320D,236,16,16.6
S61320S,236,16,16.6
S61321A,236,16,16.6
S61321D,236,16,16.6
S61321S,236,16,16.6
S61322A,236,16,16.6
S61322D,236,16,16.6
S61322S,236,16,16.6
S61323A,236,16,16.6
S61323D,236,16,16.6
S61323S,236,16,16.6
S61324A,236,16,16.6
S61324D,236,16,16.6
S61324S,236,16,16.6
S61325A,236,16,16.6
S61325D,236,16,16.6
S61325S,236,16,16.6
S61326A,236,16,16.6
S61326D,236,16,16.6
S61326S,236,16,16.6
S61327A,236,16,16.6
S61327D,236,16,16.6
S61327S,236,16,16.6
S61328A,236,16,16.6
S61328D,236,16,16.6
S61328S,236,16,16.6
S61329A,236,16,16.6
S61329D,236,16,16.6
S61329S,236,16,16.6
S61330A,236,16,16.6
S61330D,236,16,16.6
S61330S,236,16,16.6
S61331A,236,16,16.6
S61331D,236,16,16.6
S61331S,236,16,16.6
S61332A,236,16,16.6
S61332D,236,16,16.6
S61332S,236,16,16.6
S61333A,236,16,16.6
S61333D,236,16,16.6
S61333S,236,16,16.6
S61334A,236,16,16.6
S61334D,236,16,16.6
S61334S,236,16,16.6
S61335A,236,16,16.6
S61335D,236,16,16.6
S61335S,236,16,16.6
S61336A,236,16,16.6
S61336D,236,16,16.6
S61336S,236,16,16.6
S61337A,236,16,16.6
S61337D,236,16,16.6
S61337S,236,16,16.6
S61338A,236,16,16.6
S61338D,236,16,16.6
S61338S,236,16,16.6
S61339A,236,16,16.6
S61339D,236,16,16.6
S61339S,236,16,16.6
S61340A,236,16,16.6
S61340D,236,16,16.6
S61340S,236,16,16.6
S61341A,236,16,16.6
S61341D,236,16,16.6
S61341S,236,16,16.6
S61342A,236,16,16.6
S61342D,236,16,16.6
S61342S,236,16,16.6
S61343A,236,16,16.6
S61343D,236,16,16.6
S61343S,236,16,16.6
S61344A,236,16,16.6
S61344D,236,16,16.6
S61344S,236,16,16.6
S61345A,236,16,16.6
S61345D,236,16,16.6
S61345S,236,16,16.6
S61346A,236,16,16.6
S61346D,236,16,16.6
S61346S,236,16,16.6
S61347A,236,16,16.6
S61347D,236,16,16.6
S61347S,236,16,16.6
S61348A,236,16,16.6
S61348D,236,16,16.6
S61348S,236,16,16.6
S61349A,236,16,16.6
S61349D,236,16,16.6
S61349S,236,16,16.6
S61350A,236,16,16.6
S61350D,236,16,16.6
S61350S,236,16,16.6
S61351A,236,16,16.6
S61351D,236,16,16.6
S61351S,236,16,16.6
S61352A,236,16,16.6
S61352D,236,16,16.6
S61352S,236,16,16.6
S61353A,236,16,16.6
S61353D,236,16,16.6
S61353S,236,16,16.6
S61354A,236,16,16.6
S61354D,236,16,16.6
S61354S,236,16,16.6
S61355A,236,16,16.6
S61355D,236,16,16.6
S61355S,236,16,16.6
S61356A,236,16,16.6
S61356D,236,16,16.6
S61356S,236,16,16.6
S61357A,236,16,16.6
S61357D,236,16,16.6
S61357S,236,16,16.6
S61358A,236,16,16.6
S61358D,236,16,16.6
S61358S,236,16,16.6
S61359A,236,16,16.6
S61359D,236,16,16.6
S61359S,236,16,16.6
S61401A,236,16,16.6
S61401D,236,16,16.6
S61401S,236,16,16.6
S61402A,236,16,16.6
S61402D,236,16,16.6
S61402S,236,16,16.6
S61409A,236,16,16.6
S61409D,236,16,16.6
S61409S,236,16,16.6
S61411A,236,16,16.6
S61411D,236,16,16.6
S61411S,236,16,16.6
S61412A,236,16,16.6
S61412D,236,16,16.6
S61412S,236,16,16.6
S61419A,236,16,16.6
S61419D,236,16,16.6
S61419S,236,16,16.6
S61421A,236,16,16.6
S61421D,236,16,16.6
S61421S,236,16,16.6
S61422A,236,16,16.6
S61422D,236,16,16.6
S61422S,236,16,16.6
S61429A,236,16,16.6
S61429D,236,16,16.6
S61429S,236,16,16.6
S61431A,236,16,16.6
S61431D,236,16,16.6
S61431S,236,16,16.6
S61432A,236,16,16.6
S61432D,236,16,16.6
S61432S,236,16,16.6
S61439A,236,16,16.6
S61439D,236,16,16.6
S61439S,236,16,16.6
S61441A,236,16,16.6
S61441D,236,16,16.6
S61441S,236,16,16.6
S61442A,236,16,16.6
S61442D,236,16,16.6
S61442S,236,16,16.6
S61449A,236,16,16.6
S61449D,236,16,16.6
S61449S,236,16,16.6
S61451A,236,16,16.6
S61451D,236,16,16.6
S61451S,236,16,16.6
S61452A,236,16,16.6
S61452D,236,16,16.6
S61452S,236,16,16.6
S61459A,236,16,16.6
S61459D,236,16,16.6
S61459S,236,16,16.6
S61501A,236,16,16.6
S61501D,236,16,16.6
S61501S,236,16,16.6
S61502A,236,16,16.6
S61502D,236,16,16.6
S61502S,236,16,16.6
S61509A,236,16,16.6
S61509D,236,16,16.6
S61509S,236,16,16.6
S61511A,236,16,16.6
S61511D,236,16,16.6
S61511S,236,16,16.6
S61512A,236,16,16.6
S61512D,236,16,16.6
S61512S,236,16,16.6
S61519A,236,16,16.6
S61519D,236,16,16.6
